sensor,x,y
1626,57.6315498352,87.1674499512
1627,58.3956604004,86.5129776001
1628,59.1561470032,85.8551177979
1629,59.9126243591,85.1935577393
1630,60.6647224426,84.5279617310
1631,61.4120635986,83.8580093384
1632,62.1542663574,83.1833801270
1633,62.8909645081,82.5037536621
1634,63.6217689514,81.8188018799
1635,64.3463211060,81.1281967163
1636,65.0642395020,80.4316253662
1637,65.7751312256,79.7287673950
1638,66.4786453247,79.0192947388
1639,67.1743850708,78.3028793335
1640,67.8619918823,77.5792083740
1641,68.5410766602,76.8479461670
1642,69.2112731934,76.1087799072
1643,69.8721923828,75.3613815308
1644,70.5234680176,74.6054306030
1645,71.1647262573,73.8405914307
1646,71.7955856323,73.0665664673
1647,72.4157180786,72.2830581665
1648,73.0255279541,71.4904174805
1649,73.6259536743,70.6894912720
1650,74.2180099487,69.8811416626
1651,74.8026504517,69.0662002563
1652,75.3808593750,68.2455520630
1653,75.9536132812,67.4200363159
1654,76.5218887329,66.5905075073
1655,77.0866775513,65.7578353882
1656,77.6489410400,64.9228515625
1657,78.2096710205,64.0864257812
1658,78.7698440552,63.2494201660
1659,79.3304214478,62.4126777649
1660,79.8924102783,61.5770530701
1661,80.4567642212,60.7434120178
1662,81.0244750977,59.9125976562
1663,81.5965118408,59.0854759216
1664,82.1738662720,58.2628974915
1665,82.7575073242,57.4457092285
1666,83.3484115601,56.6347808838
1667,83.9475631714,55.8309593201
1668,84.5559387207,55.0350990295
1669,85.1745147705,54.2480545044
1670,85.8042678833,53.4706840515
1671,86.4461746216,52.7038383484
1672,87.1012191772,51.9483718872
1673,87.7703857422,51.2051353455
1674,88.4546432495,50.4749870300
1675,89.1549682617,49.7587852478
1676,89.8723526001,49.0573692322
1677,90.6077575684,48.3716011047
1678,91.3621826172,47.7023353577
1679,92.1365814209,47.0504150391
1680,92.9319534302,46.4167022705
1681,93.7492828369,45.8020401001
1682,94.5895309448,45.2072906494
1683,95.4514617920,44.6314811707
1684,96.3263473511,44.0679168701
1685,97.2039184570,43.5087966919
1686,98.0739059448,42.9462928772
1687,98.9260253906,42.3725776672
1688,99.7500000000,41.7798194885
1689,100.5355529785,41.1601943970
1690,101.2723999023,40.5058555603
1691,101.9502334595,39.8089637756
1692,102.5587310791,39.0616874695
1693,103.0876922607,38.2563056946
1694,103.5405044556,37.3940849304
1695,103.9471817017,36.4926300049
1696,104.3407440186,35.5712738037
1697,104.7541961670,34.6492919922
1698,105.2204895020,33.7459754944
1699,105.7725524902,32.8805618286
1700,106.4348220825,32.0676040649
1701,107.1975555420,31.3041725159
1702,108.0424880981,30.5832519531
1703,108.9513015747,29.8978214264
1704,109.9056701660,29.2408370972
1705,110.8872985840,28.6052532196
1706,111.8778457642,27.9840106964
1707,112.8590011597,27.3700408936
1708,113.8124389648,26.7562789917
1709,114.7198333740,26.1356525421
1710,115.5628738403,25.5010929108
1711,116.3231964111,24.8455295563
1712,116.9824829102,24.1619129181
1713,117.5223693848,23.4432029724
1714,117.9245147705,22.6824131012
1715,118.1706008911,21.8725757599
1716,118.2423782349,21.0067234039
1717,118.1239852905,20.0785884857
1718,117.8623580933,19.1031570435
1719,117.5727233887,18.1188354492
1720,117.3736648560,17.1650772095
1721,117.3480377197,16.2694110870
1722,117.4935226440,15.4307184219
1723,117.7953948975,14.6436719894
1724,118.2388153076,13.9029588699
1725,118.8088607788,13.2032051086
1726,119.4906387329,12.5389690399
1727,120.2692871094,11.9047708511
1728,121.1299362183,11.2951126099
1729,122.0577392578,10.7045011520
1730,123.0378799438,10.1274433136
1731,124.0555038452,9.5584535599
1732,125.0958023071,8.9920492172
1733,126.1439208984,8.4227571487
1734,127.1850280762,7.8451132774
1735,128.2042694092,7.2536654472
1736,129.1867980957,6.6429781914
1737,130.1177673340,6.0076398849
1738,130.9822845459,5.3422732353
1739,131.7655334473,4.6415443420
1740,132.4528503418,3.9001913071
1741,133.0371856689,3.1155564785
1742,133.5224609375,2.2895267010
1743,133.9134674072,1.4244111776
1744,134.2148742676,0.5225039124
1745,134.4314117432,-0.4138957560
1746,134.5677337646,-1.3824690580
1747,134.6284637451,-2.3808717728
1748,134.6182403564,-3.4067354202
1749,134.5416870117,-4.4576721191
1750,134.4034881592,-5.5312790871
1751,134.2082519531,-6.6251454353
1752,133.9606475830,-7.7368559837
1753,133.6653594971,-8.8639907837
1754,133.3269958496,-10.0041322708
1755,132.9502410889,-11.1548185349
1756,132.5365753174,-12.3028545380
1757,132.0790863037,-13.4101476669
1758,131.5696868896,-14.4350185394
1759,131.0005950928,-15.3357238770
1760,130.3645172119,-16.0706653595
1761,129.6546630859,-16.5991058350
1762,128.8633422852,-16.8822517395
1763,127.9798431396,-16.8909969330
1764,127.0164947510,-16.6796379089
1765,126.0072174072,-16.3507480621
1766,124.9851837158,-16.0094451904
1767,123.9819793701,-15.7616119385
1768,123.0279388428,-15.7146492004
1769,122.1502227783,-15.9490718842
1770,121.3389587402,-16.4231853485
1771,120.5660629272,-17.0651168823
1772,119.8028259277,-17.8051052094
1773,119.0213623047,-18.5741252899
1774,118.1945266724,-19.3032970428
1775,117.3014450073,-19.9392528534
1776,116.3521957397,-20.4888343811
1777,115.3667144775,-20.9735260010
1778,114.3650360107,-21.4148693085
1779,113.3672332764,-21.8344974518
1780,112.3933944702,-22.2541179657
1781,111.4635696411,-22.6955375671
1782,110.5978698730,-23.1806449890
1783,109.8164978027,-23.7314186096
1784,109.1398773193,-24.3698062897
1785,108.5887145996,-25.1175041199
1786,108.1837539673,-25.9956874847
1787,107.9263610840,-27.0030822754
1788,107.7034759521,-28.0191192627
1789,107.3620910645,-28.8819751740
1790,106.7813568115,-29.4690628052
1791,105.9733047485,-29.8112506866
1792,104.9922485352,-29.9738006592
1793,103.8950424194,-30.0229988098
1794,102.7384109497,-30.0262889862
1795,101.5786209106,-30.0515460968
1796,100.4709243774,-30.1656417847
1797,99.4417648315,-30.3990879059
1798,98.4821701050,-30.7393646240
1799,97.5809249878,-31.1714763641
1800,96.7267913818,-31.6804714203
1801,95.9084701538,-32.2514305115
1802,95.1146774292,-32.8694877625
1803,94.3341369629,-33.5197715759
1804,93.5562362671,-34.1880950928
1805,92.7763900757,-34.8663253784
1806,91.9933319092,-35.5496711731
1807,91.2058486938,-36.2333793640
1808,90.4127044678,-36.9126853943
1809,89.6127014160,-37.5828323364
1810,88.8046035767,-38.2390594482
1811,87.9871749878,-38.8766098022
1812,87.1592254639,-39.4907112122
1813,86.3194961548,-40.0765991211
1814,85.4667968750,-40.6295051575
1815,84.5998916626,-41.1446609497
1816,83.7175521851,-41.6172790527
1817,82.8185577393,-42.0425834656
1818,81.9017181396,-42.4157829285
1819,80.9658050537,-42.7320823669
1820,80.0096359253,-42.9866943359
1821,79.0320053101,-43.1748085022
1822,78.0317535400,-43.2916374207
1823,77.0128326416,-43.3448333740
1824,75.9952011108,-43.3869438171
1825,75.0019149780,-43.4804611206
1826,74.0560455322,-43.6876106262
1827,73.1739501953,-44.0555114746
1828,72.3499221802,-44.5709648132
1829,71.5738754272,-45.2053947449
1830,70.8358459473,-45.9300765991
1831,70.1258239746,-46.7161712646
1832,69.4337615967,-47.5347976685
1833,68.7495651245,-48.3570594788
1834,68.0630950928,-49.1540718079
1835,67.3641815186,-49.8969345093
1836,66.6426162720,-50.5567207336
1837,65.8881607056,-51.1044654846
1838,65.0914840698,-51.5130767822
1839,64.2519912720,-51.7789955139
1840,63.3740768433,-51.9141273499
1841,62.4620895386,-51.9306945801
1842,61.5202941895,-51.8409004211
1843,60.5529136658,-51.6569175720
1844,59.5641593933,-51.3908691406
1845,58.5582580566,-51.0548667908
1846,57.5394401550,-50.6609954834
1847,56.5119476318,-50.2213478088
1848,55.4800300598,-49.7479934692
1849,54.4479522705,-49.2530059814
1850,53.4199638367,-48.7484664917
1851,52.4003372192,-48.2464447021
1852,51.3933258057,-47.7590217590
1853,50.4028129578,-47.2969627380
1854,49.4295730591,-46.8607368469
1855,48.4729118347,-46.4459457397
1856,47.5321235657,-46.0481452942
1857,46.6065101624,-45.6628990173
1858,45.6953582764,-45.2857666016
1859,44.7979698181,-44.9123191833
1860,43.9136390686,-44.5381126404
1861,43.0416603088,-44.1587142944
1862,42.1813278198,-43.7696800232
1863,41.3319549561,-43.3668746948
1864,40.4931869507,-42.9489021301
1865,39.6648902893,-42.5159378052
1866,38.8469352722,-42.0681571960
1867,38.0391960144,-41.6057472229
1868,37.2415275574,-41.1288833618
1869,36.4538154602,-40.6377487183
1870,35.6759223938,-40.1325302124
1871,34.9077110291,-39.6133995056
1872,34.1490554810,-39.0805397034
1873,33.3998298645,-38.5341339111
1874,32.6598930359,-37.9743576050
1875,31.9291191101,-37.4013862610
1876,31.2073841095,-36.8154029846
1877,30.4945621490,-36.2165679932
1878,29.7905273438,-35.6050567627
1879,29.0951633453,-34.9810485840
1880,28.4083385468,-34.3447113037
1881,27.7299404144,-33.6962165833
1882,27.0598373413,-33.0357398987
1883,26.3979167938,-32.3634529114
1884,25.7440490723,-31.6795291901
1885,25.0981197357,-30.9841480255
1886,24.4600067139,-30.2774791718
1887,23.8295917511,-29.5597000122
1888,23.2067508698,-28.8309860229
1889,22.5913658142,-28.0915126801
1890,21.9833183289,-27.3414535522
1891,21.3824882507,-26.5809898376
1892,20.7887573242,-25.8102931976
1893,20.2020053864,-25.0295429230
1894,19.6221122742,-24.2389163971
1895,19.0489616394,-23.4385871887
1896,18.4824352264,-22.6287384033
1897,17.9224109650,-21.8095417023
1898,17.3687744141,-20.9811801910
1899,16.8214035034,-20.1438293457
1900,16.2801818848,-19.2976684570
1901,15.7449903488,-18.4428730011
1902,15.2157106400,-17.5796260834
1903,14.6922245026,-16.7081012726
1904,14.1744117737,-15.8284797668
1905,13.6621561050,-14.9409399033
1906,13.1553382874,-14.0456619263
1907,12.6538400650,-13.1428222656
1908,12.1575422287,-12.2326021194
1909,11.6663265228,-11.3151788712
1910,11.1800756454,-10.3907318115
1911,10.6986694336,-9.4594402313
1912,10.2219905853,-8.5214834213
1913,9.7499179840,-7.5770401955
1914,9.2823371887,-6.6262898445
1915,8.8191261292,-5.6694102287
1916,8.3601675034,-4.7065815926
1917,7.9053425789,-3.7379827499
1918,7.4545321465,-2.7637920380
1919,7.0076179504,-1.7841885090
1920,6.5644807816,-0.7993512154
1921,6.1250009537,0.1905413419
1922,5.6890611649,1.1853104830
1923,5.2565417290,2.1847777367
1924,4.8273229599,3.1887643337
1925,4.4012870789,4.1970925331
1926,3.9783141613,5.2095837593
